Activity,Activity Type,Economy,Economy Name,Economy_List,Economy_Single,Engagement,Engagement ID,Engagement ID_List,Engagement_ID_Single,Fiscal Year,Last Updated,Organization Type,Title,Workshop_List,Workshop_Single,Workstream,Workstream Name,Workstream_List,Workstream_Single
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,Cloud & AI Adoption
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,GRP
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,Workshop on Advancing Cloud Transformation,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC 18th GRP Conference,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recuPTF8nuXgFqIX5,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recqu5zwikr83XTIf,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
"['recsK16dsYQ6zdiIK', 'rec7QI7eqxDasD9ri', 'recMdbq0IDZz3CmL4']","['Technical Workshop', 'Policy Dialogue', 'Technical Workshop']",['recpZloXb0mHklgbP'],['U.S.'],,,"['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']","['recuPTF8nuXgFqIX5', 'recqu5zwikr83XTIf', 'recz5Z5ye4y7sFYGo']",recuPTF8nuXgFqIX5|recqu5zwikr83XTIf|recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Private Sector,Amazon,Workshop on Advancing Cloud Transformation|APEC 18th GRP Conference|APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,"['rec8X4hhBa5cOnk18', 'recXoua58VswegNYn', 'recMYlDQrEsskrAA7']","['Cloud & AI Adoption', 'GRP', 'ICT Resilience']",Cloud & AI Adoption|GRP|ICT Resilience,ICT Resilience
['recyD5xKpKYapBd4m'],['Policy Dialogue'],['recpZloXb0mHklgbP'],['U.S.'],,,['recUMQCWOVWsPR93x'],['recUMQCWOVWsPR93x'],recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,['FY26'],2026-09-05T11:01:51.395982,Private Sector,American Chamber of Commercec,A2C2 Regional Roundtable,A2C2 Regional Roundtable,['recj4G8RWTsTnomP6'],['Supply Chains'],Supply Chains,Supply Chains
